"envelope_Gmean","envelope_Gstd","envelope_peak_mean","envelope_peak_std","envelope_peak_n","envelope_integral","envelope_sampen","envelope_range","envelope_rate","envelope_change_Gmean","envelope_change_Gstd","envelope_change_peak_mean","envelope_change_peak_std","envelope_change_peak_n","envelope_change_integral","envelope_change_sampen","envelope_change_range","envelope_change_rate","f0_Gmean","f0_Gstd","f0_peak_mean","f0_peak_std","f0_peak_n","f0_sampen","f0_range","f0_rate","f1_clean_Gmean","f1_clean_Gstd","f1_clean_peak_mean","f1_clean_peak_std","f1_clean_peak_n","f1_clean_sampen","f1_clean_range","f1_clean_rate","f1_clean_vel_Gmean","f1_clean_vel_Gstd","f1_clean_vel_peak_mean","f1_clean_vel_peak_std","f1_clean_vel_peak_n","f1_clean_vel_sampen","f1_clean_vel_range","f1_clean_vel_rate","f2_clean_Gmean","f2_clean_Gstd","f2_clean_peak_mean","f2_clean_peak_std","f2_clean_peak_n","f2_clean_sampen","f2_clean_range","f2_clean_rate","f2_clean_vel_Gmean","f2_clean_vel_Gstd","f2_clean_vel_peak_mean","f2_clean_vel_peak_std","f2_clean_vel_peak_n","f2_clean_vel_sampen","f2_clean_vel_range","f2_clean_vel_rate","f3_clean_Gmean","f3_clean_Gstd","f3_clean_peak_mean","f3_clean_peak_std","f3_clean_peak_n","f3_clean_sampen","f3_clean_range","f3_clean_rate","f3_clean_vel_Gmean","f3_clean_vel_Gstd","f3_clean_vel_peak_mean","f3_clean_vel_peak_std","f3_clean_vel_peak_n","f3_clean_vel_sampen","f3_clean_vel_range","f3_clean_vel_rate","loudness_Gmean","loudness_Gstd","loudness_peak_mean","loudness_peak_std","loudness_peak_n","loudness_sampen","loudness_range","loudness_rate","novelty_Gmean","novelty_Gstd","novelty_peak_mean","novelty_peak_std","novelty_peak_n","novelty_sampen","novelty_range","novelty_rate","roughness_Gmean","roughness_Gstd","roughness_peak_mean","roughness_peak_n","roughness_sampen","roughness_range","roughness_rate","flux_Gmean","flux_Gstd","flux_peak_mean","flux_peak_std","flux_peak_n","flux_integral","flux_sampen","flux_range","flux_rate","duration_voc","VSA_f1f2","VSA_f1f2f3","correction_info"
0.124096959565847,0.201414301167066,0.0108560545589993,0.0044533536985568,5,211.187668785921,0.0220593893881227,0.999994036233738,3.64776483144758e-05,0.307918728150893,0.116528873758408,0.249998396113466,0.0647382133094933,5,523.81683078167,0.0346146597237343,0.446200477085874,9.05110899914442e-05,0,0,0,0,0,0,0,0,0.474657832511432,0.0905697221233022,0,0,4,0,0.571475076745283,0.0001395231724019,0.462630945566275,0.0340192116737509,0,0,4,0,0.40299551851348,0.0001359879322652,0.570366081104292,0.0769548679782778,0,0,4,0,0.478832372246851,0.0001676561084962,0.446006343593927,0.036951352826556,0,0,4,0,0.399581094425134,0.0001311012179876,0.497224595564812,0.0467543236024359,0,0,4,0,0.308643591086233,0.0001461565536639,0.503197932877432,0.0179308733642283,0,0,3,0,0.236481317502152,0.0001479123847376,0.23045170430471,0.0779697883839373,0,0,3,0,0.377045508738369,6.77400659331894e-05,0.581975954700797,0.0895980512624954,0,0,3,0,0.437902288698779,0.0001710687697533,0.757917544299,0.042283089581908,0,1,0,0.14798633840915,0.0002227858742795,0.0704419677674458,0.211525472926531,3.71465664777978e-06,6.280639258225e-06,6,119.892227661264,0.0299104864286314,0.999999705036103,2.07060457870211e-05,3402,-1.92859548364801,-4.06064254741716,"c0"
0.216743358946787,0.235281664905767,0.028406258827124,8.48137782274678e-06,4,263.496767328633,0.0508975765666966,0.999764463964946,8.91947979204885e-05,0.357716904269066,0.153709378355453,0.220823725878008,6.16243346197626e-06,4,434.669050990986,0.0558124556134855,0.598036628381049,0.0001472086025798,0.28550929112229,0.0828579943790761,0,0,1,0,0.26221294191254,0.0001174935354412,0.351989745981627,0.179592064377873,0.550264696788087,0,4,0,0.659911238360866,0.0001448517473175,0.46268132985992,0.0525070745605008,0.448857665710799,0,4,0,0.618683549609601,0.0001904038394485,0.492309623167116,0.1886061458998,0.445005892527026,0,4,0,0.741383982610578,0.0002025965527436,0.449896498965869,0.0665824476327681,0.534791222144606,0,4,0,0.534217734373095,0.000185142592167,0.504263860068396,0.0862278654192149,0.480080018142976,0,4,0,0.38300046587337,0.0002075159917976,0.504264362231212,0.0249398281191437,0.551888905020341,0,4,0,0.228787062132579,0.000207516198449,0.159424440725534,0.0725963425736821,0,0,4,0,0.297013918975274,6.56067657306726e-05,0.605373167947248,0.0968668470254614,0,0,5,0,0.533849587792403,0.0002491247604721,0.653984249027719,0.118256187653246,0,2,0,0.518067778105961,0.0002691293205875,0.0254086440613182,0.0784955739359643,0.0999005986465845,0.199801032636561,4,30.8941168668264,0.0533789769919867,0.796929850341623,1.04562321239993e-05,2430,-1.25167112345089,-2.8979586455993,"c1"
0.247105220186942,0.262332566987739,0.0356130208817179,6.02942711051247e-06,4,229.218602323423,0.0458433329905304,0.999409563134859,0.0001332822115355,0.368493030345727,0.160161734163638,0.22084304890829,2.04125336156802e-05,4,341.547812361989,0.0961826693056417,0.672204431625867,0.0001987556797981,0.935964571093199,0.0129632478990083,0,0,0,0,0.0416355726786281,0.0005048352594893,0.496385647344306,0.0908053358742444,0,0,1,0,0.347031085725567,0.0002677376738642,0.464568149053908,0.0245191658655664,0,0,3,0,0.190674261753006,0.0002505761321757,0.585042556842766,0.131832699271162,0,0,2,0,0.544792638838117,0.0003155569346508,0.445205874044705,0.0579451353275125,0,0,3,0,0.559327349501037,0.000240132618147,0.514268022679905,0.0890581919617115,0,0,2,0,0.38765064925877,0.0002773829680042,0.50309075590366,0.023387385493464,0,0,3,0,0.177012611564009,0.0002713542372727,0.160799632839931,0.0495801019666982,0,0,4,0,0.241345638299849,8.67311935490456e-05,0.592253959534085,0.0706533831580816,0,0,4,0,0.375273633098734,0.0003194465801154,0.757541918300399,0.0334335736759842,0,0,0,0.136274602972416,0.0004085986614349,0.0756393106922925,0.232958321668432,0.0666655735568619,0.115468148268332,3,70.0932810036326,0.0248259335413866,0.999999129129064,4.07979022072776e-05,1854,-2.25950697358982,-4.34090062251897,"c2"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c0_only"
0.385182586159972,0.355439133503277,0.301790774393276,0.370333451229673,2,382.007928970067,0.0402714837449857,0.999859729643734,0.0001943403562865,0.392900727702489,0.169668969294584,0.221454740911097,0.0009035131878708,2,389.384663106096,0.0927107410630339,0.614519991594945,0.0001982344741183,0.761628860463896,0.159062370229409,0.781465823830668,0,2,0,0.688540914609001,0.0003842728862078,0.152189794122771,0.0324063693365086,0.149425533563233,0.0048705632965361,4,0,0.414422830475216,7.67859707985728e-05,0.462555658583012,0.0238332951664766,0.339240509705985,0.173956209486073,4,0,0.631514615919986,0.000233378233392,0.464425298667601,0.0799421365801325,0.385992010866693,0.165077506268126,4,0,0.349262706132186,0.0002343215432228,0.446473286310586,0.0287532946897604,0.432742737476229,0.0280169449278007,4,0,0.342763590092058,0.0002252640193292,0.349764301021383,0.0677918537857896,0.387820562783883,0.123206179998482,5,0,0.370613925858276,0.0001764703839663,0.503540548703637,0.0176620842688291,0.546427163903851,0.0429215187414572,4,0,0.22753004829696,0.0002540567854206,0.188558295335422,0.0588712053294405,0.175767793305309,0,2,0,0.245884989197969,9.51353659613632e-05,0.557965725938441,0.078984394688406,0.58379688103205,0,4,0,0.396824619339359,0.0002815165115733,0.464698384077836,0.0813942570042845,0,0,0,0.350116720825081,0.0002344593259726,0.0323617986488734,0.0719946887169263,0.0083660693807343,0.0162344847932568,4,32.1021027778184,0.0923077205715179,0.708920863681536,1.63278499742045e-05,1982,-2.60258032405724,-4.54029700566556,"c0"
0.4908665423117,0.280488092845208,0.250848103774091,0.357197192429057,3,498.683825544537,0.0202919375177473,0.999979512236863,0.0002418061784786,0.277311157879345,0.0885537945166482,0.248324655268442,0.0389004098563957,2,281.499597961098,0.0365262202294273,0.540006042206005,0.0001366064817139,0.822499215598319,0.0211497513007482,0.836522128661941,0.0138427905557719,3,0,0.104625421869832,0.0004051720273883,0.237798347337688,0.161275935773552,0,0,1,0,0.519077841085501,0.0001171420430234,0.461841212773146,0.017275689265466,0.462236607714675,0.0002316051689407,4,0,0.433106199770303,0.0002275079865877,0.571180296197877,0.147640491896267,0.452001598248668,0.260565598132912,3,0,0.597563097014607,0.0002813696040383,0.445831706723371,0.0508717746424523,0.444588291933454,0.0043766548250776,4,0,0.686746410323469,0.0002196215304056,0.44965629902777,0.0761367096179149,0.514125205790032,0.0508702315523468,4,0,0.37226915588127,0.0002215055660235,0.502714819751687,0.0131894935123799,0.511581605758489,0.0116455684691493,4,0,0.195673043314207,0.0002476427683505,0.150116419887653,0.0342361467723516,0.139864456265376,0.0709679181266116,4,0,0.163919981268999,7.39489753141148e-05,0.573553798504571,0.102170753216607,0.653721399201785,0.0712488742454732,5,0,0.455376296609169,0.0002825388169973,0.461069359663029,0.0891908850743708,0,1,0,0.41741101037381,0.0002271277633808,0.005378773654929,0.011621051882771,0.2463252672696,0.492328366839549,5,5.46047369769918,0.131599543024829,0.103313034147205,2.64964219454632e-06,2030,-1.79459324177828,-3.85136342485307,"c1"
0.271527000225644,0.310092213023972,0.0159476472290905,0.0086177460288147,2,204.432641545215,0.0448215330954621,0.999910352384224,0.0001805365692989,0.354611549394024,0.119665783849724,0.29849958289788,0.0672759101231804,3,266.737549855306,0.131568848004096,0.501290932459129,0.0002357789557141,0.82933529174003,0.0623122379038039,0,0,2,0,0.200490032955969,0.0005514197418484,0.161659926552817,0.0193911590302442,0.33118368789744,0.254151429524911,3,0,0.195839156107752,0.000107486653293,0.462597668321233,0.0069468603175343,0.462524507352975,0.0005382691155074,4,0,0.0961062854094701,0.0003075782369157,0.512328936846226,0.0760594896753235,0.452480030259997,0,3,0,0.552987555791758,0.0003406442399243,0.445306674227944,0.0408933941148944,0.455105729220586,0.0121594193908478,3,0,0.669388662310646,0.0002960815653111,0.388182697056441,0.0405752463813014,0.548553260198543,0.0587860704031214,3,0,0.254391878066662,0.0002581001975109,0.502298462309545,0.0095033453529959,0.497608033469499,0.0104276577502581,3,0,0.0975042839143083,0.0003339750414292,0.267764531548789,0.0992440056875939,0,0,2,0,0.365810319255813,0.0001780349278914,0.558278203183248,0.0913949901394845,0,0,2,0,0.440853871463525,0.0003711956138186,0.416702731784422,0.0569205384804928,0.414224004018496,2,0,0.415153875314238,0.0002770629865587,0.0495772874544667,0.109524116065508,0.0306806992803044,0.0046756256257383,3,37.1365424583052,0.111555135754183,0.943402315714015,3.29636219777039e-05,1504,-3.00151285862165,-5.32238117423971,"c2"
0.296045837539925,0.320835710650713,0.0293785377820229,1.71134908728875e-06,2,179.357783187918,0.026148860422834,0.99999446099867,0.0002446659814379,0.335953142203857,0.141102457950261,0.22081689378501,7.69504634401311e-08,2,203.303925770364,0.0472976321203703,0.560782491044054,0.0002776472249618,0.403896360802433,0.0664113314832849,0,0,0,0,0.335049619149732,0.0003337986452912,0.308980287471022,0.0852754784829222,0,0,1,0,0.317651252558154,0.0002553556094801,0.462032530354175,0.0104009916732442,0,0,3,0,0.0957016356753372,0.0003818450664084,0.370943506248459,0.0711178202419474,0,0,3,0,0.309129345603291,0.000306564881197,0.445225920392863,0.0080182284002829,0,0,3,0,0.0799032087643586,0.0003679553061098,0.372349287621385,0.020814389370746,0,0,2,0,0.220994338060713,0.0003077266839846,0.503478535465786,0.0086530461149375,0,0,3,0,0.120085098723616,0.0004160979631948,0.444190798544227,0.148431385330998,0,0,2,0,0.573212339427721,0.0003670998335076,0.603184082875497,0.0949090236167239,0,0,2,0,0.411786334613455,0.0004984992420458,0.551282965610195,0.0745921175330504,0,1,0,0.350905458775376,0.0004556057567026,0.0402857310240418,0.123653583172321,0,0,2,24.411411700146,0.0427040811140949,0.97893449727056,3.32939925818528e-05,1210,-2.6606870421835,-5.20104329092588,"c0"
0.327480194164705,0.309661172228202,0.0148663071410032,0.0143174047137941,2,310.439273512513,0.0140950890412452,0.999965828749802,0.0001729040095906,0.275402529859225,0.0729430274188942,0.247031575181689,0.0370730769978419,2,260.830481701467,0.0264111402185628,0.37178126862686,0.0001454078827134,0.460076982008812,0.0700466564852292,0.446515853829888,0,2,0,0.339597271786465,0.0002429128732887,0.195267951433763,0.0602527781471938,0.316078504801575,0.14416662846535,3,0,0.726432498008477,0.0001030981792152,0.464464896444891,0.0248412900158869,0.462137898104824,0.001399379912621,3,0,0.426499088239902,0.0002452296179751,0.423324750448226,0.103819286138528,0.431746170199888,0.0451648939029975,2,0,0.940628740933813,0.0002235083159705,0.447630637696787,0.0445513109949966,0.336028050061014,0.16367869451702,3,0,0.667419629191598,0.0002363414137786,0.331264272503996,0.08961833812628,0.371487607954723,0.139497811971629,4,0,0.553630538873407,0.00017490193902,0.503913857629784,0.0186698443926306,0.508672440327032,0.0113130745603216,3,0,0.174179671721155,0.0002660580029724,0.265857641386908,0.0887423768037035,0,0,2,0,0.347565193434689,0.0001403683428653,0.592374875287708,0.0800144099952798,0.603829471499985,0.0802675139975517,4,0,0.394590060931733,0.0003127639257062,0.458953504887609,0.0531864875473074,0,0,0,0.33602801840769,0.0002423196963503,0.0139242472574572,0.0537108103720666,0.0003143735467314,0.0003630925369553,4,13.1996863305498,0.0700299449121883,0.858856519293499,7.35176729538398e-06,1894,-1.34160387834091,-3.21677784493825,"c1"
0.517431116708794,0.315475929635599,0.0086063770188333,8.46150132991267e-06,2,217.299653537546,0.0792316582743386,0.991030200852984,0.0006174595664782,0.367883655716281,0.0865457629853534,0.220818105797754,3.53790169849008e-06,2,154.214771244949,0.150205502488291,0.331849291234309,0.000439001975795,0.530622217384625,0.0492742851664685,0,0,1,0,0.255309561578211,0.0006332007367358,0.50309102331978,0.120092845578965,0,0,2,0,0.347217902229513,0.0006003472831978,0.461885188230858,0.0334734524037999,0,0,2,0,0.304225839232039,0.0005511756422802,0.686013655433867,0.150889412117835,0,0,2,0,0.50226977519096,0.0008186320470571,0.445127412449329,0.05799476640296,0,0,2,0,0.568158268480808,0.0005311782964789,0.676068714681179,0.226420689537354,0,0,2,0,0.917333857796216,0.0008067645759918,0.502739958875974,0.0628025752496485,0,0,2,0,0.672988928666719,0.0005999283518806,0.34390804672857,0.104608095294955,0,0,2,0,0.406833413525039,0.0004103914638765,0.611543118370126,0.0862396654660336,0,0,2,0,0.408767804937002,0.0007297650577209,0.4418860883256,0.0509285877425199,0,1,0,0.252939464080539,0.0005273103679303,0.0230871586144671,0.0862017680333883,6.59998465302194e-07,0,2,9.59715486615138,0.0694311718513222,0.968665230963867,2.75503086091494e-05,838,-2.3381797994462,-3.26232188452676,"c2"
0.227480822439769,0.269837816037888,0.0558255762719709,0.0679536088192007,4,309.318911323621,0.0154606604428849,0.988246532240015,8.36941951581197e-05,0.243203401662781,0.118264724347871,0.233327360625542,0.155040392749644,4,330.429877413789,0.0284068486961078,0.553428943762476,8.94788085587863e-05,0,0,0,0,0,0,0,0,0.151610488194464,0.105126472073723,0.419201093337935,0,2,0,0.528311499660543,5.57801648986256e-05,0.491792835947452,0.0194450126156291,0.534615710842492,0,4,0,0.307032158109741,0.0001809392332404,0.312410839551108,0.125049920989301,0.185396111019217,0,2,0,0.448014295908088,0.0001149414420717,0.462717742400937,0.0095118082626062,0,0,4,0,0.111591352607129,0.0001702419949966,0.403454391074333,0.0429465851874366,0.999845135666083,0,5,0,0.31724021476195,0.000148437965811,0.505360487792652,0.0165621282377799,0.51878343232029,0,4,0,0.173854328707331,0.0001859310109612,0.183324969992175,0.061329294027871,0.0832038834607733,0,4,0,0.245477636492634,6.7448480497489e-05,0.354827247349986,0.130246175683654,0.344339655611032,0,4,0,0.641681394774267,0.0001305471844554,0.370863820569888,0.0918998492615144,0,1,0,0.391009025183506,0.0001364473217696,0.0519741643279172,0.15532298714276,0.1488568273069,0.288777613802927,5,70.6767426106075,0.0469702718899202,0.990937431647675,1.91222090978356e-05,2718,-1.95811205255905,-3.90798724740401,"c0"
0.193716665216273,0.253020807036961,0.0766496555087641,0.104425731646013,3,308.351163831089,0.0118185577757191,0.991721628417316,6.08789017021599e-05,0.230004961824118,0.100503681258958,0.171796855835018,0.0319877017616894,4,365.86872597758,0.0241082691966316,0.493123013150299,7.22831432508229e-05,0,0,0,0,0,0,0,0,0.231882077756623,0.120401810989229,0.093002954180218,0.0389943405432488,5,0,0.596962491456201,7.28730602629237e-05,0.493966072435828,0.0240622435793731,0,0,3,0,0.318177389809642,0.0001552376091878,0.364567812291492,0.125849834003415,0.377691939096248,0.240137987866708,3,0,0.581724585870885,0.0001145719083254,0.464290352337707,0.0215894211051289,0.457008209436195,0.0120683976030012,5,0,0.434140043274996,0.0001459114872211,0.420868800678458,0.121181365795483,0.376132816201486,0.0171742960991318,3,0,0.826830845759224,0.0001322654936135,0.507915063744496,0.0461725025457901,0.518182782812043,0.0237207586381695,6,0,0.737024596889902,0.0001596213273867,0.260808731563367,0.0840023525279657,0.207403780092141,0,3,0,0.380383224976573,8.1963774847067e-05,0.38750169189619,0.150561955016661,0,0,3,0,0.775279139114388,0.0001217792872081,0.384480905752228,0.0912276713131109,0,1,0,0.489866686351515,0.0001208299515248,0.0669928093585417,0.185919488232296,0.0123334630849553,0.0226184539765174,7,106.605574167846,0.0479740600041635,0.993055618029699,2.10536798738346e-05,3182,-1.67436701920473,-2.88265958092571,"c1"
